"","coef_D1_1se.0.468","coef_D1_1se.0.468418132249207","coef_D1_1se.6","coef_D1_cv.0.001","coef_D1_cv.0.00149336420257542","coef_D1_cv.156"
"138",-0.886443344407713,0.468418132249207,6,0.143884357174697,0.00149336420257542,156
"139",-0.88644334440527,0.468418132249207,6,0.143884357174634,0.00149336420257542,156
"140",-0.886443344412866,0.468418132249207,6,0.143884357174626,0.00149336420257542,156
"141",-0.886443344425272,0.468418132249207,6,0.143884357174537,0.00149336420257542,156
"142",-0.886443344409564,0.468418132249207,6,0.143884357174632,0.00149336420257542,156
"143",-0.886443344412118,0.468418132249207,6,0.143884357174664,0.00149336420257542,156
"144",-0.886443344411994,0.468418132249207,6,0.143884357174724,0.00149336420257542,156
"145",-0.886443344421271,0.468418132249207,6,0.14388435717471,0.00149336420257542,156
"146",-0.886443344422172,0.468418132249207,6,0.143884357174388,0.00149336420257542,156
"147",-0.886443344411501,0.468418132249207,6,0.14388435717429,0.00149336420257542,156
"148",-0.886443344424269,0.468418132249207,6,0.143884357174314,0.00149336420257542,156
"149",-0.886443344415057,0.468418132249207,6,0.143884357173985,0.00149336420257542,156
"150",-0.886443344412527,0.468418132249207,6,0.143884357173881,0.00149336420257542,156
"151",-0.886443344419275,0.468418132249207,6,0.143884357173916,0.00149336420257542,156
"152",-0.88644334441417,0.468418132249207,6,0.143884357173766,0.00149336420257542,156
"153",-0.8864433444199,0.468418132249207,6,0.143884357173767,0.00149336420257542,156
"154",-0.88644334440789,0.468418132249207,6,0.143884357173631,0.00149336420257542,156
"155",-0.886443344425969,0.468418132249207,6,0.143884357173799,0.00149336420257542,156
"156",-0.886443344418903,0.468418132249207,6,0.175859717455841,0.00149336420257542,156
"157",-0.886443344408287,0.468418132249207,6,0.175859717456058,0.00149336420257542,156
"158",-0.88644334442014,0.468418132249207,6,0.175859717456074,0.00149336420257542,156
"159",-0.886443344403453,0.468418132249207,6,0.175859717456005,0.00149336420257542,156
"160",-0.886443344421359,0.468418132249207,6,0.175859717455817,0.00149336420257542,156
"161",-0.886443344416274,0.468418132249207,6,0.175859717455892,0.00149336420257542,156
"162",-0.886443344416231,0.468418132249207,6,0.175859717455921,0.00149336420257542,156
"163",-0.886443344401759,0.468418132249207,6,0.175859717455887,0.00149336420257542,156
"164",-0.886443344400166,0.468418132249207,6,0.175859717456073,0.00149336420257542,156
"165",-0.886443344392203,0.468418132249207,6,0.175859717456008,0.00149336420257542,156
"166",-0.886443344396944,0.468418132249207,6,0.175859717455754,0.00149336420257542,156
"167",-0.886443344402507,0.468418132249207,6,0.175859717455551,0.00149336420257542,156
"168",-0.886443344413924,0.468418132249207,6,0.175859717455593,0.00149336420257542,156
"169",-0.886443344414238,0.468418132249207,6,0.175859717455248,0.00149336420257542,156
"170",-0.88644334442354,0.468418132249207,6,0.175859717455261,0.00149336420257542,156
"171",-0.88644334441096,0.468418132249207,6,0.175859717455289,0.00149336420257542,156
"172",-0.886443344409407,0.468418132249207,6,0.175859717455505,0.00149336420257542,156
"173",-0.886443344426822,0.468418132249207,6,0.245018132089977,0.00149336420257542,156
"174",-0.886443344411588,0.468418132249207,6,0.245018132089717,0.00149336420257542,156
"175",-0.886443344417445,0.468418132249207,6,0.245018132090336,0.00149336420257542,156
"176",-0.886443344414258,0.468418132249207,6,0.245018132090477,0.00149336420257542,156
"177",-0.886443344398841,0.468418132249207,6,0.245018132090479,0.00149336420257542,156
"178",-0.886443344408289,0.468418132249207,6,0.245018132090578,0.00149336420257542,156
"179",-0.886443344394562,0.468418132249207,6,0.245018132090633,0.00149336420257542,156
"180",-0.886443344404276,0.468418132249207,6,0.245018132090245,0.00149336420257542,156
"181",-0.886443344400449,0.468418132249207,6,0.24501813209037,0.00149336420257542,156
"182",-0.88644334438932,0.468418132249207,6,0.245018132090313,0.00149336420257542,156
"183",-0.886443344401139,0.468418132249207,6,0.245018132090518,0.00149336420257542,156
"184",-0.886443344414659,0.468418132249207,6,0.245018132090473,0.00149336420257542,156
"185",-0.886443344417866,0.468418132249207,6,0.245018132090317,0.00149336420257542,156
"186",-0.886443344414336,0.468418132249207,6,0.245018132090246,0.00149336420257542,156
"187",-0.886443344427815,0.468418132249207,6,0.245018132090258,0.00149336420257542,156
"188",-0.886443344426819,0.468418132249207,6,0.245018132089853,0.00149336420257542,156
"189",-0.886443344400476,0.468418132249207,6,0.245018132089832,0.00149336420257542,156
"190",-0.886443344411324,0.468418132249207,6,0.245018132089775,0.00149336420257542,156
"191",-0.886443344408947,0.468418132249207,6,0.245018132089696,0.00149336420257542,156
"192",-0.501408852683624,0.468418132249207,6,0.245018132089387,0.00149336420257542,156
"193",0.174835355663191,0.468418132249207,6,0.245018132089452,0.00149336420257542,156
"194",0.342808290094435,0.468418132249207,6,0.245018132089656,0.00149336420257542,156
"195",0.342808290110053,0.468418132249207,6,0.245018132089538,0.00149336420257542,156
"196",0.342808290115414,0.468418132249207,6,0.505200279987136,0.00149336420257542,156
"197",0.342808290107938,0.468418132249207,6,1.19888760786186,0.00149336420257542,156
"198",0.342808290100061,0.468418132249207,6,1.3104480736655,0.00149336420257542,156
"199",0.342808290108125,0.468418132249207,6,1.31044807366554,0.00149336420257542,156
"200",0.342808290104943,0.468418132249207,6,1.31044807366548,0.00149336420257542,156
"201",0.342808290097153,0.468418132249207,6,1.31044807366541,0.00149336420257542,156
"202",0.342808290103309,0.468418132249207,6,1.31044807366552,0.00149336420257542,156
"203",0.342808290100564,0.468418132249207,6,1.31044807366547,0.00149336420257542,156
"204",0.342808290104758,0.468418132249207,6,1.31044807366546,0.00149336420257542,156
"205",0.342808290095804,0.468418132249207,6,1.31044807366545,0.00149336420257542,156
"206",0.342808290103925,0.468418132249207,6,1.31044807366551,0.00149336420257542,156
"207",0.342808290096457,0.468418132249207,6,1.31044807366562,0.00149336420257542,156
"208",0.342808290107968,0.468418132249207,6,1.31044807366542,0.00149336420257542,156
"209",0.342808290091857,0.468418132249207,6,1.31044807366563,0.00149336420257542,156
"210",0.342808290087741,0.468418132249207,6,1.31044807366537,0.00149336420257542,156
"211",0.342808290094599,0.468418132249207,6,1.31044807366526,0.00149336420257542,156
"212",0.342808290112952,0.468418132249207,6,1.31044807366523,0.00149336420257542,156
"213",0.342808290094948,0.468418132249207,6,1.31044807366535,0.00149336420257542,156
"214",0.342808290100125,0.468418132249207,6,1.3104480736656,0.00149336420257542,156
"215",0.342808290096269,0.468418132249207,6,1.31044807366553,0.00149336420257542,156
"216",0.342808290115356,0.468418132249207,6,1.31044807366543,0.00149336420257542,156
"217",0.342808290096847,0.468418132249207,6,1.31044807366551,0.00149336420257542,156
"218",0.342808290108965,0.468418132249207,6,1.31044807366569,0.00149336420257542,156
"219",0.3428082901054,0.468418132249207,6,1.3104480736654,0.00149336420257542,156
"220",0.342808290100569,0.468418132249207,6,1.31044807366543,0.00149336420257542,156
"221",0.342808290099087,0.468418132249207,6,1.31044807366566,0.00149336420257542,156
"222",0.342808290087746,0.468418132249207,6,1.31044807366547,0.00149336420257542,156
"223",0.342808290092612,0.468418132249207,6,1.31044807366541,0.00149336420257542,156
"224",0.342808290107155,0.468418132249207,6,1.31044807366558,0.00149336420257542,156
"225",0.342808290104588,0.468418132249207,6,1.31044807366553,0.00149336420257542,156
"226",0.342808290102314,0.468418132249207,6,1.31044807366552,0.00149336420257542,156
"227",0.342808290092974,0.468418132249207,6,1.31044807366551,0.00149336420257542,156
"228",0.342808290099077,0.468418132249207,6,1.31044807366554,0.00149336420257542,156
"229",0.342808290101221,0.468418132249207,6,1.31044807366525,0.00149336420257542,156
"230",0.342808290105451,0.468418132249207,6,1.31044807366554,0.00149336420257542,156
"231",0.342808290093236,0.468418132249207,6,1.3104480736656,0.00149336420257542,156
"232",0.34280829010092,0.468418132249207,6,1.31044807366539,0.00149336420257542,156
"233",0.342808290105929,0.468418132249207,6,1.31044807366563,0.00149336420257542,156
"234",0.342808290098671,0.468418132249207,6,1.00904443124656,0.00149336420257542,156
"235",0.342808290102961,0.468418132249207,6,0.415447212046226,0.00149336420257542,156
"236",0.342808290086702,0.468418132249207,6,-0.192782835500326,0.00149336420257542,156
"237",0.34280829010464,0.468418132249207,6,-0.804404761744247,0.00149336420257542,156
"238",0.342808290097806,0.468418132249207,6,-1.39500601149139,0.00149336420257542,156
"239",0.342808290107642,0.468418132249207,6,-1.93302051868375,0.00149336420257542,156
"240",0.342808290106048,0.468418132249207,6,-2.38588471719797,0.00149336420257542,156
"241",0.342808290086736,0.468418132249207,6,-2.73261773572063,0.00149336420257542,156
"242",0.34280829010058,0.468418132249207,6,-2.95526459243156,0.00149336420257542,156
"243",0.342808290108417,0.468418132249207,6,-2.96080313772038,0.00149336420257542,156
"244",0.342808290097883,0.468418132249207,6,-2.96080313772036,0.00149336420257542,156
"245",0.342808290109333,0.468418132249207,6,-2.96080313772019,0.00149336420257542,156
"246",0.342808290095579,0.468418132249207,6,-2.96080313772021,0.00149336420257542,156
"247",0.342808290110698,0.468418132249207,6,-2.96080313772006,0.00149336420257542,156
"248",0.342808290118572,0.468418132249207,6,-2.96080313771985,0.00149336420257542,156
"249",0.342808290102057,0.468418132249207,6,-3.14217938455624,0.00149336420257542,156
"250",0.342808290106832,0.468418132249207,6,-3.27442957452012,0.00149336420257542,156
"251",0.342808290095758,0.468418132249207,6,-3.27442957452009,0.00149336420257542,156
"252",0.342808290092222,0.468418132249207,6,-3.27442957452032,0.00149336420257542,156
"253",0.342808290099998,0.468418132249207,6,-3.27442957452055,0.00149336420257542,156
"254",0.342808290083835,0.468418132249207,6,-3.27442957452017,0.00149336420257542,156
"255",0.342808290107594,0.468418132249207,6,-3.27442957452094,0.00149336420257542,156
"256",0.342808290100988,0.468418132249207,6,-3.27442957452131,0.00149336420257542,156
"257",0.342808290105328,0.468418132249207,6,-3.27442957452126,0.00149336420257542,156
"258",0.342808290118841,0.468418132249207,6,-3.27442957452126,0.00149336420257542,156
"259",0.342808290109098,0.468418132249207,6,-3.27442957452141,0.00149336420257542,156
"260",0.34280829010815,0.468418132249207,6,-3.27442957452146,0.00149336420257542,156
"261",0.342808290086464,0.468418132249207,6,-3.27442957452163,0.00149336420257542,156
"262",0.342808290097364,0.468418132249207,6,-3.2744295745218,0.00149336420257542,156
"263",0.342808290106585,0.468418132249207,6,-3.27442957452183,0.00149336420257542,156
"264",0.342808290088127,0.468418132249207,6,-3.27442957452213,0.00149336420257542,156
"265",0.342808290104731,0.468418132249207,6,-3.27442957452221,0.00149336420257542,156
"266",0.342808290098793,0.468418132249207,6,-3.27442957452212,0.00149336420257542,156
"267",0.342808290110354,0.468418132249207,6,-3.27442957452206,0.00149336420257542,156
"268",0.342808290076574,0.468418132249207,6,-3.27442957452215,0.00149336420257542,156
"269",0.342808290101217,0.468418132249207,6,-3.27442957452191,0.00149336420257542,156
"270",0.342808290102668,0.468418132249207,6,-3.27442957452179,0.00149336420257542,156
"271",0.342808290121574,0.468418132249207,6,-3.2744295745218,0.00149336420257542,156
"272",0.342808290106421,0.468418132249207,6,-2.57638370616048,0.00149336420257542,156
"273",0.342808290090393,0.468418132249207,6,-1.92266570038974,0.00149336420257542,156
"274",0.34280829011083,0.468418132249207,6,-1.83896184974443,0.00149336420257542,156
"275",0.3428082900798,0.468418132249207,6,-1.83896184974423,0.00149336420257542,156
"276",0.342808290106627,0.468418132249207,6,-1.83896184974441,0.00149336420257542,156
"277",0.342808290109409,0.468418132249207,6,-1.83896184974436,0.00149336420257542,156
"278",0.342808290096301,0.468418132249207,6,-1.83896184974458,0.00149336420257542,156
"279",0.342808290082196,0.468418132249207,6,-1.83896184974452,0.00149336420257542,156
"280",0.342808290105642,0.468418132249207,6,-1.8389618497443,0.00149336420257542,156
"281",0.342808290099158,0.468418132249207,6,-1.83896184974438,0.00149336420257542,156
"282",0.342808290090843,0.468418132249207,6,-1.83896184974436,0.00149336420257542,156
"283",0.342808290113079,0.468418132249207,6,-1.83896184974429,0.00149336420257542,156
"284",0.342808290096684,0.468418132249207,6,-1.83896184974425,0.00149336420257542,156
"285",0.342808290097258,0.468418132249207,6,-1.83896184974429,0.00149336420257542,156
"286",0.342808290101964,0.468418132249207,6,-1.83257150027561,0.00149336420257542,156
"287",0.342808290102498,0.468418132249207,6,-1.48143161194502,0.00149336420257542,156
"288",0.342808290082193,0.468418132249207,6,-1.37960566665758,0.00149336420257542,156
"289",0.3428082900987,0.468418132249207,6,-1.37960566665773,0.00149336420257542,156
"290",0.342808290086903,0.468418132249207,6,-1.37960566665769,0.00149336420257542,156
"291",0.342808290094538,0.468418132249207,6,-1.37960566665775,0.00149336420257542,156
"292",0.342808290086411,0.468418132249207,6,-1.37960566665784,0.00149336420257542,156
"293",0.342808290079994,0.468418132249207,6,-1.37960566665796,0.00149336420257542,156
"294",0.342808290096555,0.468418132249207,6,-1.37960566665765,0.00149336420257542,156
"295",0.342808290087158,0.468418132249207,6,-1.37960566665763,0.00149336420257542,156
"296",0.342808290110292,0.468418132249207,6,-1.37960566665746,0.00149336420257542,156
"297",0.342808290094535,0.468418132249207,6,-1.37960566665771,0.00149336420257542,156
"298",0.342808290095548,0.468418132249207,6,-1.37960566665732,0.00149336420257542,156
"299",0.342808290109983,0.468418132249207,6,-1.3796056666572,0.00149336420257542,156
"300",0.342808290101696,0.468418132249207,6,-1.3796056666573,0.00149336420257542,156
"301",0.342808290089396,0.468418132249207,6,-1.3796056666575,0.00149336420257542,156
"302",0.342808290092459,0.468418132249207,6,-1.37960566665734,0.00149336420257542,156
"303",0.342808290095119,0.468418132249207,6,-1.37960566665726,0.00149336420257542,156
"304",0.342808290101191,0.468418132249207,6,-1.37960566665723,0.00149336420257542,156
"305",0.342808290100387,0.468418132249207,6,-1.37960566665728,0.00149336420257542,156
"306",0.342808290108533,0.468418132249207,6,-1.37960566665713,0.00149336420257542,156
"307",0.342808290104908,0.468418132249207,6,-1.37960566665716,0.00149336420257542,156
"308",0.342808290095001,0.468418132249207,6,-1.21475776287736,0.00149336420257542,156
"309",0.342808290100819,0.468418132249207,6,-0.683807555687487,0.00149336420257542,156
"310",0.342808290086057,0.468418132249207,6,-0.0660836274092938,0.00149336420257542,156
"311",0.342808290100521,0.468418132249207,6,0.569383812237277,0.00149336420257542,156
"312",0.342808290100694,0.468418132249207,6,0.635720641173327,0.00149336420257542,156
"313",0.342808290098452,0.468418132249207,6,0.635720641173307,0.00149336420257542,156
"314",0.342808290080514,0.468418132249207,6,0.635720641173238,0.00149336420257542,156
"315",0.342808290116813,0.468418132249207,6,0.635720641173434,0.00149336420257542,156
"316",0.342808290100356,0.468418132249207,6,0.635720641173394,0.00149336420257542,156
"317",0.342808290107389,0.468418132249207,6,0.6357206411731,0.00149336420257542,156
"318",0.342808290086208,0.468418132249207,6,0.635720641173181,0.00149336420257542,156
"319",0.342808290076524,0.468418132249207,6,0.635720641173237,0.00149336420257542,156
"320",0.342808290084545,0.468418132249207,6,0.635720641173018,0.00149336420257542,156
"321",0.342808290099869,0.468418132249207,6,0.635720641173038,0.00149336420257542,156
"322",0.342808290099515,0.468418132249207,6,0.635720641173039,0.00149336420257542,156
"323",0.342808290108688,0.468418132249207,6,0.63572064117308,0.00149336420257542,156
"324",0.34280829009477,0.468418132249207,6,0.635720641173338,0.00149336420257542,156
"325",0.342808290097128,0.468418132249207,6,0.63572064117327,0.00149336420257542,156
"326",0.342808290093836,0.468418132249207,6,0.635720641173427,0.00149336420257542,156
"327",0.342808290090913,0.468418132249207,6,0.635720641173207,0.00149336420257542,156
"328",0.342808290072842,0.468418132249207,6,0.635720641173356,0.00149336420257542,156
"329",0.342808290108497,0.468418132249207,6,0.635720641173237,0.00149336420257542,156
"330",0.342808290103663,0.468418132249207,6,0.635720641173254,0.00149336420257542,156
"331",0.342808290089412,0.468418132249207,6,0.635720641173204,0.00149336420257542,156
"332",0.342808290087949,0.468418132249207,6,0.635720641173341,0.00149336420257542,156
"333",0.342808290110264,0.468418132249207,6,0.635720641173466,0.00149336420257542,156
"334",0.342808290111384,0.468418132249207,6,0.63572064117345,0.00149336420257542,156
"335",0.342808290097907,0.468418132249207,6,0.63572064117333,0.00149336420257542,156
