"sd.error","r2","waic","waic.dof","log.l","mu.coef","se.coef","CI.coef.1","CI.coef.2","t.stat","n.stars","ESS","rank"
"X.249",4.50757692894552e-06,0.999999999860952,-450.365363783042,59.2839023159913,466.99583052816,0.0152922539028085,0.0569983190735052,-0.0974997434518154,0.1287734657517,0.268293068135703,0,9739,941
"X.250",4.50757692894552e-06,0.999999999860952,-450.365363783042,59.2839023159913,466.99583052816,0.0152869732498114,0.0581626049689025,-0.0970446616453719,0.133538672557986,0.262831646862874,0,9901,941
"X.251",4.50757692894552e-06,0.999999999860952,-450.365363783042,59.2839023159913,466.99583052816,0.0119301461682258,0.056195410109382,-0.0985645435198325,0.124382634958001,0.21229751940602,0,10000,961
"X.252",4.50757692894552e-06,0.999999999860952,-450.365363783042,59.2839023159913,466.99583052816,0.00556370019122152,0.0583248265854117,-0.109929505465287,0.121049292082498,0.0953916285215862,0,10000,969
"X.253",4.50757692894552e-06,0.999999999860952,-450.365363783042,59.2839023159913,466.99583052816,0.000520664400117574,0.058169049894128,-0.11352047966625,0.116393758370505,0.00895088369270636,0,9157,994
"X.254",4.50757692894552e-06,0.999999999860952,-450.365363783042,59.2839023159913,466.99583052816,0.00165055457258816,0.0588504488538752,-0.115290891940409,0.118245454828563,0.0280465927572865,0,10000,976
"X.255",4.50757692894552e-06,0.999999999860952,-450.365363783042,59.2839023159913,466.99583052816,0.0023913399067319,0.0584963608508945,-0.1106061223614,0.118445557641014,0.0408801483023424,0,9808,977
"X.256",4.50757692894552e-06,0.999999999860952,-450.365363783042,59.2839023159913,466.99583052816,0.00866899441735647,0.060140565153373,-0.111375065879697,0.125854711515179,0.144145542950061,0,9963,955
"X.257",4.50757692894552e-06,0.999999999860952,-450.365363783042,59.2839023159913,466.99583052816,0.008877306470262,0.0577139848917668,-0.105417916898257,0.123942706475165,0.153815517797115,0,10000,988
"X.258",4.50757692894552e-06,0.999999999860952,-450.365363783042,59.2839023159913,466.99583052816,-0.000405763652208762,0.058142557679763,-0.113784025398179,0.115114796395207,-0.00697877197703655,0,9862,980
"X.259",4.50757692894552e-06,0.999999999860952,-450.365363783042,59.2839023159913,466.99583052816,-0.00446370775875901,0.0594247125229377,-0.122838806674814,0.11187995228454,-0.0751153445973517,0,10000,948
"X.260",4.50757692894552e-06,0.999999999860952,-450.365363783042,59.2839023159913,466.99583052816,-0.000694277627550617,0.058047466117084,-0.115884270815565,0.115558193230208,-0.0119605156605843,0,10000,997
"X.261",4.50757692894552e-06,0.999999999860952,-450.365363783042,59.2839023159913,466.99583052816,0.00347435906250127,0.0596746235505333,-0.112910719683837,0.121961524285631,0.0582217173026509,0,9885,965
"X.262",4.50757692894552e-06,0.999999999860952,-450.365363783042,59.2839023159913,466.99583052816,0.00136231516679779,0.0591878304194478,-0.115712533553349,0.11664162428774,0.0230168120227324,0,10000,955
"X.263",4.50757692894552e-06,0.999999999860952,-450.365363783042,59.2839023159913,466.99583052816,0.00540142055366898,0.0610892924788575,-0.111482153435928,0.126606946266641,0.0884184500178713,0,10000,930
"X.264",4.50757692894552e-06,0.999999999860952,-450.365363783042,59.2839023159913,466.99583052816,0.0114937428230581,0.0597746274384767,-0.103562094503256,0.130370033118735,0.192284641755202,0,10000,961
"X.265",4.50757692894552e-06,0.999999999860952,-450.365363783042,59.2839023159913,466.99583052816,0.0134076482897696,0.0592222886589781,-0.104753524886211,0.128340601229825,0.226395308141086,0,10000,959
"X.266",4.50757692894552e-06,0.999999999860952,-450.365363783042,59.2839023159913,466.99583052816,0.0123816035537597,0.0627816589052422,-0.113000464294205,0.136536866596548,0.19721689056429,0,10000,917
"X.267",4.50757692894552e-06,0.999999999860952,-450.365363783042,59.2839023159913,466.99583052816,0.0131594543898996,0.0610112301268759,-0.105798899397958,0.135802532618327,0.215689052040648,0,10000,953
"X.268",4.50757692894552e-06,0.999999999860952,-450.365363783042,59.2839023159913,466.99583052816,0.0118511313455645,0.061590667533673,-0.109118035818665,0.133532284526689,0.19241764735031,0,9391,892
"X.269",4.50757692894552e-06,0.999999999860952,-450.365363783042,59.2839023159913,466.99583052816,0.00746785848198834,0.0584919238015265,-0.109100106992784,0.123010405400404,0.127673326446367,0,9910,971
"X.270",4.50757692894552e-06,0.999999999860952,-450.365363783042,59.2839023159913,466.99583052816,0.000988528601089475,0.0594574603954328,-0.11566065046049,0.119907863221476,0.0166258127157649,0,9698,971
"X.271",4.50757692894552e-06,0.999999999860952,-450.365363783042,59.2839023159913,466.99583052816,0.00788926482161688,0.061473698372554,-0.111989060648669,0.128355060388402,0.128335613936955,0,10000,948
"X.272",4.50757692894552e-06,0.999999999860952,-450.365363783042,59.2839023159913,466.99583052816,0.0137092088845223,0.0621920806909252,-0.108278995597346,0.135284268070412,0.220433353125018,0,9956,920
"X.273",4.50757692894552e-06,0.999999999860952,-450.365363783042,59.2839023159913,466.99583052816,0.00773147484101308,0.0602296398757059,-0.111469175425305,0.126663886931959,0.128366612468019,0,10000,969
"X.274",4.50757692894552e-06,0.999999999860952,-450.365363783042,59.2839023159913,466.99583052816,0.00699539890122016,0.0599786697924197,-0.110484771510649,0.123459483113564,0.116631444569054,0,9641,941
"X.275",4.50757692894552e-06,0.999999999860952,-450.365363783042,59.2839023159913,466.99583052816,0.0145759932469373,0.0614388359616742,-0.107706916130417,0.136256190419406,0.237243968229311,0,10000,928
"X.276",4.50757692894552e-06,0.999999999860952,-450.365363783042,59.2839023159913,466.99583052816,0.0138763455095552,0.0616066072304193,-0.106364398125362,0.135137508221328,0.225241189758353,0,10000,923
"X.277",4.50757692894552e-06,0.999999999860952,-450.365363783042,59.2839023159913,466.99583052816,0.0107926677050053,0.0594600947150764,-0.105923600132025,0.128699132153257,0.181511108529546,0,9551,936
"X.278",4.50757692894552e-06,0.999999999860952,-450.365363783042,59.2839023159913,466.99583052816,0.00669735616897629,0.0603948077153506,-0.110628598969034,0.127946905537841,0.110892913187867,0,9782,965
"X.279",4.50757692894552e-06,0.999999999860952,-450.365363783042,59.2839023159913,466.99583052816,0.00523403412734752,0.0596185923741902,-0.112273892157129,0.124774737084607,0.0877919776182674,0,10000,979
"X.280",4.50757692894552e-06,0.999999999860952,-450.365363783042,59.2839023159913,466.99583052816,0.00442949569717619,0.0628262720151889,-0.120048056833927,0.128881952517861,0.0705038760871455,0,10000,930
"X.281",4.50757692894552e-06,0.999999999860952,-450.365363783042,59.2839023159913,466.99583052816,0.00374852180393181,0.062631429672244,-0.116857711396516,0.128401783229504,0.0598504907767261,0,10000,920
"X.282",4.50757692894552e-06,0.999999999860952,-450.365363783042,59.2839023159913,466.99583052816,0.00483306667277264,0.0631525789996393,-0.119190185007548,0.131996361019135,0.0765299968636316,0,10000,955
"X.283",4.50757692894552e-06,0.999999999860952,-450.365363783042,59.2839023159913,466.99583052816,0.0106104533920693,0.0617637708749486,-0.111907198557438,0.132050656975336,0.171790893621958,0,10000,961
"X.284",4.50757692894552e-06,0.999999999860952,-450.365363783042,59.2839023159913,466.99583052816,0.0111199530252859,0.0628564650742222,-0.111990292651852,0.134323911477137,0.176910251191428,0,10000,936
"X.285",4.50757692894552e-06,0.999999999860952,-450.365363783042,59.2839023159913,466.99583052816,0.012223683810261,0.0619485907085951,-0.108985004563469,0.132074285870981,0.197319804541818,0,10000,840
"X.286",4.50757692894552e-06,0.999999999860952,-450.365363783042,59.2839023159913,466.99583052816,0.0163429886141911,0.0623688176227561,-0.106201615859979,0.138029727643342,0.262037813720364,0,9342,843
"X.287",4.50757692894552e-06,0.999999999860952,-450.365363783042,59.2839023159913,466.99583052816,0.0188957231021297,0.0623770051528427,-0.103453682041232,0.143543021914414,0.30292770638522,0,10000,863
"X.288",4.50757692894552e-06,0.999999999860952,-450.365363783042,59.2839023159913,466.99583052816,0.0182580997609779,0.063584721562459,-0.10814313093468,0.142123951099448,0.287146020495554,0,9711,38
"X.289",4.50757692894552e-06,0.999999999860952,-450.365363783042,59.2839023159913,466.99583052816,0.0172919657761058,0.0639419736378806,-0.10984124087225,0.142009027806894,0.270432155786034,0,9953,843
"X.290",4.50757692894552e-06,0.999999999860952,-450.365363783042,59.2839023159913,466.99583052816,0.0115169148057405,0.0626903028682828,-0.111520356599348,0.13530646922582,0.18371126440302,0,10000,917
"X.291",4.50757692894552e-06,0.999999999860952,-450.365363783042,59.2839023159913,466.99583052816,0.00243023233775823,0.0632327475636136,-0.122189171079331,0.125632051110789,0.0384331288991256,0,10000,930
"X.292",4.50757692894552e-06,0.999999999860952,-450.365363783042,59.2839023159913,466.99583052816,0.00309238185762585,0.0627826588299359,-0.121311997118078,0.128272776629743,0.0492553503667696,0,9512,938
"X.293",4.50757692894552e-06,0.999999999860952,-450.365363783042,59.2839023159913,466.99583052816,0.00961714442602403,0.0645626540587948,-0.11707673781148,0.134765952659474,0.148958319112254,0,10000,843
"X.294",4.50757692894552e-06,0.999999999860952,-450.365363783042,59.2839023159913,466.99583052816,0.00816807076401862,0.0629075170921292,-0.115218382842926,0.132022792958634,0.129842523462758,0,10000,923
"X.295",4.50757692894552e-06,0.999999999860952,-450.365363783042,59.2839023159913,466.99583052816,0.00379922740319172,0.0634669780710219,-0.121899079996403,0.12955981806294,0.0598614825955673,0,9971,948
"X.296",4.50757692894552e-06,0.999999999860952,-450.365363783042,59.2839023159913,466.99583052816,0.00584121165365,0.0630443786114262,-0.11824436657717,0.13058489168597,0.0926523788845993,0,10000,948
"X.297",4.50757692894552e-06,0.999999999860952,-450.365363783042,59.2839023159913,466.99583052816,0.00774492927538012,0.0638643060039826,-0.116665717929041,0.133754510597514,0.12127164233018,0,9849,892
"X.298",4.50757692894552e-06,0.999999999860952,-450.365363783042,59.2839023159913,466.99583052816,0.0046440594652534,0.0662135913504592,-0.124459737816222,0.136403691386609,0.0701375559086208,0,10000,905
"X.299",4.50757692894552e-06,0.999999999860952,-450.365363783042,59.2839023159913,466.99583052816,0.00265488636592058,0.0652647710236091,-0.126517880731669,0.128914785234591,0.0406787049779153,0,9920,905
"X.300",4.50757692894552e-06,0.999999999860952,-450.365363783042,59.2839023159913,466.99583052816,0.00562965102377605,0.0641644968359823,-0.119204499091776,0.132400469766713,0.0877377880507127,0,9482,916
"X.301",4.50757692894552e-06,0.999999999860952,-450.365363783042,59.2839023159913,466.99583052816,0.0085720040959552,0.0656004188276487,-0.121915833676003,0.137447750417488,0.130669959874439,0,10000,941
"X.302",4.50757692894552e-06,0.999999999860952,-450.365363783042,59.2839023159913,466.99583052816,0.0107633344490218,0.0654475526426624,-0.118324623637288,0.139704018392657,0.164457401605047,0,10000,877
"X.303",4.50757692894552e-06,0.999999999860952,-450.365363783042,59.2839023159913,466.99583052816,0.0112793133942592,0.0664008474625061,-0.116991059893781,0.143629122309278,0.169867009613516,0,10000,408
"X.304",4.50757692894552e-06,0.999999999860952,-450.365363783042,59.2839023159913,466.99583052816,0.0132851430842487,0.0647345681862655,-0.116486967833668,0.139047970114217,0.205224866041006,0,10000,919
"X.305",4.50757692894552e-06,0.999999999860952,-450.365363783042,59.2839023159913,466.99583052816,0.0134397401395982,0.0631853377891824,-0.109291425914766,0.137589657158256,0.212703462699524,0,10000,965
"X.306",4.50757692894552e-06,0.999999999860952,-450.365363783042,59.2839023159913,466.99583052816,0.0108137600692612,0.0632964598176533,-0.113696897555623,0.133655308094057,0.17084304715325,0,9640,938
"X.307",4.50757692894552e-06,0.999999999860952,-450.365363783042,59.2839023159913,466.99583052816,0.00529256521878215,0.0653408491249817,-0.122058946333932,0.135065675537554,0.0809993333367722,0,9610,930
"X.308",4.50757692894552e-06,0.999999999860952,-450.365363783042,59.2839023159913,466.99583052816,-0.000850428348512126,0.0668443797737504,-0.131892224522907,0.130366113153692,-0.012722510873623,0,10000,905
"X.309",4.50757692894552e-06,0.999999999860952,-450.365363783042,59.2839023159913,466.99583052816,-0.00570863170535604,0.0669082487901136,-0.13465094216117,0.124278793211128,-0.0853202976999685,0,10000,556
"X.310",4.50757692894552e-06,0.999999999860952,-450.365363783042,59.2839023159913,466.99583052816,-0.00277628204006347,0.0688170382413849,-0.139201336931446,0.132720673579479,-0.0403429457444142,0,10000,892
"X.311",4.50757692894552e-06,0.999999999860952,-450.365363783042,59.2839023159913,466.99583052816,0.00163165765696867,0.0680150107566098,-0.131173178537705,0.13532592603823,0.0239896699098899,0,9855,877
"X.312",4.50757692894552e-06,0.999999999860952,-450.365363783042,59.2839023159913,466.99583052816,0.0032191980116051,0.0682868978345933,-0.130267623052151,0.138622128916575,0.0471422500316644,0,10000,814
"X.313",4.50757692894552e-06,0.999999999860952,-450.365363783042,59.2839023159913,466.99583052816,0.00679610877066787,0.0682047572324335,-0.126725184848378,0.144970598332212,0.0996427382258327,0,10000,877
"X.314",4.50757692894552e-06,0.999999999860952,-450.365363783042,59.2839023159913,466.99583052816,0.00994152895688159,0.065868883779873,-0.120368239486951,0.140223371603036,0.150929063715504,0,10000,930
"X.315",4.50757692894552e-06,0.999999999860952,-450.365363783042,59.2839023159913,466.99583052816,0.0141313549315113,0.0666514105677333,-0.117696197635585,0.147076441193576,0.212018842679264,0,10000,923
"X.316",4.50757692894552e-06,0.999999999860952,-450.365363783042,59.2839023159913,466.99583052816,0.0174793610862838,0.0673468109722098,-0.116884172745462,0.149170475946892,0.259542520780925,0,10000,408
"X.317",4.50757692894552e-06,0.999999999860952,-450.365363783042,59.2839023159913,466.99583052816,0.0181580328742581,0.0681065567179572,-0.114625770907087,0.152382111243287,0.266612111216459,0,9836,556
"X.318",4.50757692894552e-06,0.999999999860952,-450.365363783042,59.2839023159913,466.99583052816,0.0179703794770726,0.0670723745642388,-0.116506474536545,0.150156414876864,0.26792520160236,0,10000,843
"X.319",4.50757692894552e-06,0.999999999860952,-450.365363783042,59.2839023159913,466.99583052816,0.0124621088869652,0.0671994478555753,-0.119796935449833,0.143136199836585,0.185449572647512,0,9942,814
"X.320",4.50757692894552e-06,0.999999999860952,-450.365363783042,59.2839023159913,466.99583052816,0.00772758190955833,0.0685980563171898,-0.125442260171828,0.144150324490571,0.112650158392635,0,9958,265
"X.321",4.50757692894552e-06,0.999999999860952,-450.365363783042,59.2839023159913,466.99583052816,0.00603333250596287,0.0682522403614609,-0.129219116865907,0.140294713201326,0.08839757455595,0,10000,928
"X.322",4.50757692894552e-06,0.999999999860952,-450.365363783042,59.2839023159913,466.99583052816,0.00510985559120439,0.0687377441675861,-0.133007005144059,0.139601327202129,0.0743384242978108,0,10000,905
"X.323",4.50757692894552e-06,0.999999999860952,-450.365363783042,59.2839023159913,466.99583052816,0.0048398813967986,0.0688183967155904,-0.130107228267333,0.139065165277515,0.0703283079494085,0,10000,843
"X.324",4.50757692894552e-06,0.999999999860952,-450.365363783042,59.2839023159913,466.99583052816,0.00900754147782649,0.0675837890748295,-0.122876681201062,0.140384847604018,0.133279616327123,0,9849,743
"X.325",4.50757692894552e-06,0.999999999860952,-450.365363783042,59.2839023159913,466.99583052816,0.00928358939437109,0.0685223971926753,-0.126324983552701,0.144356587409995,0.135482554240871,0,9890,877
"X.326",4.50757692894552e-06,0.999999999860952,-450.365363783042,59.2839023159913,466.99583052816,0.00879790587751118,0.0694854734318058,-0.127144083985595,0.145906765478426,0.126615038266172,0,9952,743
"X.327",4.50757692894552e-06,0.999999999860952,-450.365363783042,59.2839023159913,466.99583052816,0.00762016739787947,0.0694149316041662,-0.129090358479085,0.141945715091673,0.109777064124084,0,10000,683
"X.328",4.50757692894552e-06,0.999999999860952,-450.365363783042,59.2839023159913,466.99583052816,0.00811200897365723,0.0691996885766454,-0.127932101845402,0.144025894206756,0.117226090760111,0,9966,877
"X.329",4.50757692894552e-06,0.999999999860952,-450.365363783042,59.2839023159913,466.99583052816,0.00749528206755878,0.06880975293048,-0.125370089606481,0.142936767526754,0.10892761197866,0,10000,892
"X.330",4.50757692894552e-06,0.999999999860952,-450.365363783042,59.2839023159913,466.99583052816,0.00867074179203335,0.0687564680983623,-0.12775364833982,0.143941777281205,0.126108016188805,0,9850,905
"X.331",4.50757692894552e-06,0.999999999860952,-450.365363783042,59.2839023159913,466.99583052816,0.0082080703452949,0.068800290093362,-0.129621222278764,0.141906762095593,0.119302845004818,0,9976,789
"X.332",4.50757692894552e-06,0.999999999860952,-450.365363783042,59.2839023159913,466.99583052816,0.00652515976752442,0.0696593615869838,-0.131220578401885,0.141809463844597,0.0936724026587071,0,10000,683
"X.333",4.50757692894552e-06,0.999999999860952,-450.365363783042,59.2839023159913,466.99583052816,0.00443078666661482,0.0701625184154943,-0.133009861989043,0.141797663053674,0.0631503367706415,0,9904,337
"X.334",4.50757692894552e-06,0.999999999860952,-450.365363783042,59.2839023159913,466.99583052816,0.00756469145458021,0.0699446600836342,-0.128090415820122,0.145254480880694,0.108152522945068,0,10000,683
"X.335",4.50757692894552e-06,0.999999999860952,-450.365363783042,59.2839023159913,466.99583052816,0.0105241943583413,0.0701545763279923,-0.127724106740942,0.146861802437925,0.1500143669764,0,10000,408
"X.336",4.50757692894552e-06,0.999999999860952,-450.365363783042,59.2839023159913,466.99583052816,0.0108076651603488,0.0688535551612072,-0.122489580501711,0.147604384420319,0.156965971256601,0,10000,814
"X.337",4.50757692894552e-06,0.999999999860952,-450.365363783042,59.2839023159913,466.99583052816,0.0111512026975695,0.0694201767387169,-0.125292426244486,0.150862076207005,0.160633453002292,0,10000,843
"X.338",4.50757692894552e-06,0.999999999860952,-450.365363783042,59.2839023159913,466.99583052816,0.010054313668702,0.071361536751742,-0.130820086853339,0.148112567651972,0.140892617036538,0,9819,165
"X.339",4.50757692894552e-06,0.999999999860952,-450.365363783042,59.2839023159913,466.99583052816,0.0110486144930239,0.0701808921671176,-0.125704916199664,0.149715993531887,0.157430522067381,0,10000,683
"X.340",4.50757692894552e-06,0.999999999860952,-450.365363783042,59.2839023159913,466.99583052816,0.0100256506216123,0.0708973383812109,-0.129098068032729,0.152047179678436,0.14141081810018,0,9851,627
"X.341",4.50757692894552e-06,0.999999999860952,-450.365363783042,59.2839023159913,466.99583052816,0.00809427037595009,0.0707876271618731,-0.131039318321959,0.145937464247277,0.114345835571527,0,10000,627
"X.342",4.50757692894552e-06,0.999999999860952,-450.365363783042,59.2839023159913,466.99583052816,0.00825525621138892,0.0707810293676722,-0.131504840479775,0.147117858327013,0.11663091488126,0,9945,675
"X.343",4.50757692894552e-06,0.999999999860952,-450.365363783042,59.2839023159913,466.99583052816,0.00921046530858753,0.0699768999347627,-0.130273437880741,0.146614475009655,0.13162151105828,0,10000,789
"X.344",4.50757692894552e-06,0.999999999860952,-450.365363783042,59.2839023159913,466.99583052816,0.00910799445838087,0.0699453799477054,-0.12776901165522,0.145496002303906,0.130215812183599,0,9948,683
"X.345",4.50757692894552e-06,0.999999999860952,-450.365363783042,59.2839023159913,466.99583052816,0.0107893707322,0.0692692579809257,-0.125494671429964,0.148838525090598,0.155759871647117,0,10000,843
"X.346",4.50757692894552e-06,0.999999999860952,-450.365363783042,59.2839023159913,466.99583052816,0.0122433780722856,0.0684939903565585,-0.120083946328341,0.146194383050086,0.178751128508507,0,9877,859
"X.347",4.50757692894552e-06,0.999999999860952,-450.365363783042,59.2839023159913,466.99583052816,0.0124095894796451,0.0692160608782652,-0.122675830066684,0.150816503626093,0.179287716206079,0,10000,743
"X.348",4.50757692894552e-06,0.999999999860952,-450.365363783042,59.2839023159913,466.99583052816,0.0150082609970014,0.0698322678393913,-0.123457223847771,0.152165953692139,0.214918711096699,0,10000,863
"X.349",4.50757692894552e-06,0.999999999860952,-450.365363783042,59.2839023159913,466.99583052816,0.0163134321836176,0.0691651202434568,-0.117024031495371,0.152287322099654,0.235862124235386,0,9606,556
"X.350",4.50757692894552e-06,0.999999999860952,-450.365363783042,59.2839023159913,466.99583052816,0.0160993512833647,0.0702604582400748,-0.122589935041647,0.157307893387187,0.229138148065508,0,10000,337
"X.351",4.50757692894552e-06,0.999999999860952,-450.365363783042,59.2839023159913,466.99583052816,0.0144261797977223,0.0706312345632228,-0.125430476850338,0.152484920650512,0.204246462445864,0,10000,208
"X.352",4.50757692894552e-06,0.999999999860952,-450.365363783042,59.2839023159913,466.99583052816,0.0130130671032849,0.0703199820610635,-0.122851326626831,0.152874205829715,0.185055040144703,0,9922,481
"X.353",4.50757692894552e-06,0.999999999860952,-450.365363783042,59.2839023159913,466.99583052816,0.0125785255497085,0.0700158062238429,-0.125472489081934,0.149662191806155,0.179652655994484,0,9873,265
"X.354",4.50757692894552e-06,0.999999999860952,-450.365363783042,59.2839023159913,466.99583052816,0.0108351033832517,0.0719995039532678,-0.128557028962241,0.153175146203952,0.150488583786415,0,10000,265
"X.355",4.50757692894552e-06,0.999999999860952,-450.365363783042,59.2839023159913,466.99583052816,0.00899680355696484,0.0712455458043043,-0.134111030364782,0.146325776072515,0.126278821439267,0,9831,863
"X.356",4.50757692894552e-06,0.999999999860952,-450.365363783042,59.2839023159913,466.99583052816,0.00616282277878215,0.0698751577612033,-0.130880115505583,0.141917570041859,0.0881976223916866,0,10000,877
"X.357",4.50757692894552e-06,0.999999999860952,-450.365363783042,59.2839023159913,466.99583052816,0.00620754119867791,0.0703136186709764,-0.133404026113154,0.147288889643051,0.0882836257898387,0,10000,892
"X.358",4.50757692894552e-06,0.999999999860952,-450.365363783042,59.2839023159913,466.99583052816,0.00495575152502507,0.0707962880343214,-0.135570867736335,0.145929210601026,0.070000160497434,0,10000,920
"X.359",4.50757692894552e-06,0.999999999860952,-450.365363783042,59.2839023159913,466.99583052816,0.00638094900785847,0.070923295578475,-0.132113717313231,0.148858052322826,0.0899697194809299,0,9858,683
"X.360",4.50757692894552e-06,0.999999999860952,-450.365363783042,59.2839023159913,466.99583052816,0.00918554843789299,0.071565114676043,-0.130052705821618,0.14813379828906,0.128352319135847,0,10000,165
"X.361",4.50757692894552e-06,0.999999999860952,-450.365363783042,59.2839023159913,466.99583052816,0.00968801939195328,0.0713812219048317,-0.133382479842592,0.147933956821825,0.135722240855862,0,10000,901
"X.362",4.50757692894552e-06,0.999999999860952,-450.365363783042,59.2839023159913,466.99583052816,0.0116588840669042,0.0706045211050411,-0.12696805671927,0.148319833251002,0.165129426337428,0,10000,683
"X.363",4.50757692894552e-06,0.999999999860952,-450.365363783042,59.2839023159913,466.99583052816,0.0146031490306942,0.070706202889656,-0.126624402605723,0.154399702836788,0.20653278544011,0,10000,877
"X.364",4.50757692894552e-06,0.999999999860952,-450.365363783042,59.2839023159913,466.99583052816,0.0144602005393865,0.0711994819064353,-0.124631722956274,0.154287992817545,0.203094182038979,0,10000,408
"X.365",4.50757692894552e-06,0.999999999860952,-450.365363783042,59.2839023159913,466.99583052816,0.0139386841811684,0.0693421515610312,-0.12405909690593,0.150647441457528,0.201013148097954,0,10000,337
"X.366",4.50757692894552e-06,0.999999999860952,-450.365363783042,59.2839023159913,466.99583052816,0.0121059858612536,0.0710850301631579,-0.127131201719657,0.149650543447622,0.170302887027935,0,10000,743
"X.367",4.50757692894552e-06,0.999999999860952,-450.365363783042,59.2839023159913,466.99583052816,0.00881267894083309,0.0713222397818807,-0.132883119279592,0.150252302146922,0.12356144405706,0,10000,123
"X.368",4.50757692894552e-06,0.999999999860952,-450.365363783042,59.2839023159913,466.99583052816,0.00773194332972368,0.0709387257935857,-0.13252484006868,0.145915108692066,0.108994674533931,0,10000,814
"X.369",4.50757692894552e-06,0.999999999860952,-450.365363783042,59.2839023159913,466.99583052816,0.00579709110869757,0.0709248052356451,-0.13374846802575,0.14554317381339,0.0817357353247141,0,9836,408
"X.370",4.50757692894552e-06,0.999999999860952,-450.365363783042,59.2839023159913,466.99583052816,0.00458759129071546,0.071173228784196,-0.134646049175277,0.145959257745073,0.064456697680886,0,10000,683
"X.371",4.50757692894552e-06,0.999999999860952,-450.365363783042,59.2839023159913,466.99583052816,0.00198053993743234,0.0701779582229183,-0.136102892071405,0.13859153933719,0.0282216808180883,0,10000,743
"X.372",4.50757692894552e-06,0.999999999860952,-450.365363783042,59.2839023159913,466.99583052816,0.00359223502388896,0.0721162832507241,-0.139945680534989,0.147262446338821,0.0498117049571172,0,9795,814
"X.373",4.50757692894552e-06,0.999999999860952,-450.365363783042,59.2839023159913,466.99583052816,0.00481038116977645,0.071090489229583,-0.136049174906048,0.144820460389254,0.0676656079020864,0,10000,814
"X.374",4.50757692894552e-06,0.999999999860952,-450.365363783042,59.2839023159913,466.99583052816,0.00684949834389407,0.0713620331191993,-0.134408355701718,0.146672817152597,0.0959823878959984,0,10000,843
"X.375",4.50757692894552e-06,0.999999999860952,-450.365363783042,59.2839023159913,466.99583052816,0.00620679776645414,0.0705449231878067,-0.135340875192471,0.14389227093351,0.0879836207338439,0,9555,789
"X.376",4.50757692894552e-06,0.999999999860952,-450.365363783042,59.2839023159913,466.99583052816,0.00656269788658885,0.0709494170391601,-0.132300748543103,0.144044520431669,0.0924982636991448,0,9546,930
"X.377",4.50757692894552e-06,0.999999999860952,-450.365363783042,59.2839023159913,466.99583052816,0.00780170226258669,0.0719903111124719,-0.134072114975055,0.149159716649092,0.108371559200487,0,10000,683
"X.378",4.50757692894552e-06,0.999999999860952,-450.365363783042,59.2839023159913,466.99583052816,0.0083388475593307,0.0717653031646396,-0.134502965326748,0.151182258362467,0.116196089079429,0,9736,923
"X.379",4.50757692894552e-06,0.999999999860952,-450.365363783042,59.2839023159913,466.99583052816,0.00715222096524424,0.0720760811501431,-0.133276687497398,0.14904623503347,0.0992315460429276,0,10000,481
"X.380",4.50757692894552e-06,0.999999999860952,-450.365363783042,59.2839023159913,466.99583052816,0.00688871956359122,0.0713390738265772,-0.134159736278543,0.147715339475133,0.0965630641678562,0,9883,814
"X.381",4.50757692894552e-06,0.999999999860952,-450.365363783042,59.2839023159913,466.99583052816,0.00551517730203928,0.0721526069108585,-0.137724991809497,0.1488934493568,0.0764376720144437,0,10000,743
"X.382",4.50757692894552e-06,0.999999999860952,-450.365363783042,59.2839023159913,466.99583052816,0.00577600729594254,0.0721254778704811,-0.135604713577557,0.146509686878059,0.0800827594697506,0,10000,481
"X.383",4.50757692894552e-06,0.999999999860952,-450.365363783042,59.2839023159913,466.99583052816,0.00484533710980473,0.0719396463953425,-0.13832305796676,0.146424547465405,0.0673528068678194,0,9121,877
"X.384",4.50757692894552e-06,0.999999999860952,-450.365363783042,59.2839023159913,466.99583052816,0.0035906327697843,0.0714460483704441,-0.135429198590093,0.145300985324617,0.0502565621427663,0,10000,890
"X.385",4.50757692894552e-06,0.999999999860952,-450.365363783042,59.2839023159913,466.99583052816,0.00458843400982782,0.0726719250192625,-0.137059579996709,0.147817241123632,0.0631390183844945,0,10000,814
"X.386",4.50757692894552e-06,0.999999999860952,-450.365363783042,59.2839023159913,466.99583052816,0.00352469543579561,0.0722514671437401,-0.137518220400275,0.146413543305111,0.0487837212880873,0,10000,408
"X.387",4.50757692894552e-06,0.999999999860952,-450.365363783042,59.2839023159913,466.99583052816,0.00328884532375491,0.0731827073332594,-0.139147866697133,0.146807617228185,0.0449401975357126,0,10000,408
"X.388",4.50757692894552e-06,0.999999999860952,-450.365363783042,59.2839023159913,466.99583052816,0.00214878480925337,0.0721443801365267,-0.138345584167585,0.145771617204609,0.0297845071949747,0,10000,905
"X.389",4.50757692894552e-06,0.999999999860952,-450.365363783042,59.2839023159913,466.99583052816,0.00289338150527465,0.0713802997798188,-0.137187171079845,0.143509406384434,0.0405347345724191,0,10000,814
"X.390",4.50757692894552e-06,0.999999999860952,-450.365363783042,59.2839023159913,466.99583052816,0.00272143284378524,0.072211974496657,-0.140601512617805,0.145322464188516,0.0376867252661985,0,9811,743
"X.391",4.50757692894552e-06,0.999999999860952,-450.365363783042,59.2839023159913,466.99583052816,0.00164258717432569,0.070732178751916,-0.13773037020422,0.141830429718236,0.0232226294072864,0,9727,814
